AptName,TargetFullName,Target,UniProt,logFC,AveExpr,t,P.Value,adj.P.Val,B
seq.9951.36,F-box/LRR-repeat protein 4:Leucine-rich repeats 2 and 3,FBXL4:LRR2 and LRR3,Q9UKA2,-0.017446108,11.37632866,-0.152842051,0.88012968,0.993257993,-4.771787105
seq.12788.6,SAGA-associated factor 29 homolog,SGF29,Q96ES7,-0.01678933,9.361591347,-0.152624239,0.880299114,0.993257993,-4.771797687
seq.13399.33,RELT-like protein 1,RELL1,Q8IUW5,0.022069728,8.803697224,0.152559182,0.880349722,0.993257993,-4.771800845
seq.7174.15,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,CD38,P28907,0.016775529,9.771778632,0.152339958,0.880520261,0.993257993,-4.771811476
seq.7011.8,Kv channel-interacting protein 4,KCIP4,Q6PIL6,-0.043103547,8.470561428,-0.152283355,0.880564295,0.993257993,-4.771814219
seq.22511.28,Nuclear transcription factor Y subunit alpha,NFYA,P23511,0.011167474,9.526611117,0.152100719,0.880706377,0.99326455,-4.77182306
seq.17816.58,Neurocalcin-delta,NCALD,P61601,-0.02441726,11.38632704,-0.151806788,0.880935051,0.993270946,-4.771837268
seq.17384.110,ATP-dependent 6-phosphofructokinase; muscle type,K6PF,P08237,-0.036741717,13.14311765,-0.151508612,0.881167039,0.993270946,-4.771851653
seq.12585.39,DNA excision repair protein ERCC-1,ERCC1,P07992,0.01426972,9.142823084,0.151323407,0.881311138,0.993270946,-4.771860574
seq.6366.38,Thioredoxin domain-containing protein 15,TXD15,Q96J42,-0.078472669,12.35186326,-0.151104147,0.881481738,0.993270946,-4.771871121
seq.11462.8,RNA binding protein fox-1 homolog 2,RBM9,O43251,-0.014208934,9.213053526,-0.150381661,0.88204393,0.993270946,-4.771905766
seq.6586.19,Disintegrin and metalloproteinase domain-containing protein 11,ADA11,O75078,-0.025101255,12.59897664,-0.150338286,0.882077684,0.993270946,-4.771907841
seq.24221.3,Peroxisome proliferator activated receptor gamma,PPAR gamma,P37231,0.049902751,11.5577564,0.150175564,0.882204313,0.993270946,-4.771915619
seq.8464.31,R-spondin-4,RSPO4,Q2I0M5,0.018707211,9.505312391,0.150135496,0.882235494,0.993270946,-4.771917533
seq.10044.12,Protein Wnt-10a,WN10A,Q9GZT5,0.048177482,10.99920003,0.149959555,0.882372415,0.993270946,-4.771925931
seq.3827.22,Serine/threonine-protein kinase PAK 6,PAK6,Q9NQU5,-0.013793649,7.999736879,-0.149636173,0.882624087,0.993270946,-4.771941341
seq.12986.12,Protein lin-7 homolog C,LIN7C,Q9NUP9,-0.038571492,8.635276523,-0.149159647,0.882994967,0.993270946,-4.771963989
seq.9964.10,Myocardial zonula adherens protein,MYZAP,P0CAP1,-0.0256068,12.55711743,-0.149122025,0.88302425,0.993270946,-4.771965774
seq.13930.3,DNA dC->dU-editing enzyme APOBEC-3G,ABC3G,Q9HC16,-0.025509036,9.965365469,-0.149104574,0.883037832,0.993270946,-4.771966602
seq.24674.22,Egl nine homolog 2,EGLN2,Q96KS0,0.03220188,13.5870145,0.148885188,0.883208591,0.993270946,-4.771977001
seq.3184.25,Coagulation factor VII,Coagulation Factor VII,P08709,-0.047745858,15.726172,-0.148807454,0.883269097,0.993270946,-4.771980682
seq.4332.6,C-type lectin domain family 1 member B,CLC1B,Q9P126,0.034699142,14.06124341,0.147938004,0.883945898,0.993270946,-4.772021722
seq.2831.29,Kallikrein-11,Kallikrein 11,Q9UBX7,0.016513728,10.48789996,0.147921642,0.883958636,0.993270946,-4.772022492
seq.14254.27,Tyrosine-protein phosphatase non-receptor type 4,PTN4,P29074,-0.017488833,11.27833571,-0.147742522,0.884098079,0.993270946,-4.772030916
seq.5301.7,Eotaxin,Eotaxin,P51671,-0.056118032,13.45468323,-0.147688754,0.884139937,0.993270946,-4.772033443
seq.10620.21,Beta-microseminoprotein,PSP-94,P08118,0.076727054,13.55836445,0.1476476,0.884171976,0.993270946,-4.772035376
seq.2619.72,Tumor-associated calcium signal transducer 2,GA733-1 protein,P09758,0.014339618,9.175273728,0.147340609,0.884410978,0.993270946,-4.772049781
seq.3803.10,Cystatin-D,CYTD,P28325,0.060413862,11.39877762,0.146954469,0.884711616,0.993270946,-4.772067858
seq.24950.21,Specifically androgen-regulated gene protein,SARG,Q9BW04,-0.034742931,9.713402741,-0.14689999,0.884754034,0.993270946,-4.772070404
seq.7944.1,Killer cell immunoglobulin-like receptor 3DL3:Extracellular domain,KI3L3:ECD,Q8N743,-0.016747389,9.055732651,-0.146598296,0.884988938,0.993270946,-4.77208449
seq.2644.11,Protein kinase C alpha type,PKC-A,P17252,-0.03407827,11.71461731,-0.146470381,0.885088539,0.993270946,-4.772090453
seq.23362.26,Cytosolic 5'-nucleotidase 1A,5NT1A,Q9BXI3,-0.030713212,8.771505266,-0.146128592,0.885354682,0.993270946,-4.772106362
seq.20542.47,Calcitonin receptor,CALCR,P30988,-0.047796118,12.39955746,-0.145914079,0.885521725,0.993270946,-4.772116327
seq.14082.56,Talin-2,TLN2,Q9Y4G6,-0.035176385,11.55992768,-0.145718496,0.885674031,0.993270946,-4.772125401
seq.19601.15,Ankyrin repeat and SOCS box protein 9,ASB9,Q96DX5,-0.053613265,12.75504459,-0.145615376,0.885754336,0.993270946,-4.77213018
seq.12856.14,Transmembrane protein 237,TM237,Q96Q45,-0.011708223,10.38143015,-0.145400109,0.885921979,0.993270946,-4.772140146
seq.21995.20,NOS,NOS,P29474,-0.017666613,10.41244127,-0.145332464,0.885974661,0.993270946,-4.772143274
seq.14048.7,Interleukin-1 Receptor accessory protein,IL-1 R AcP,Q9NPH3,-0.047140909,11.69099784,-0.145322089,0.88598274,0.993270946,-4.772143754
seq.23566.6,Apolipoprotein-L2,ApoL-II,Q9BQE5,-0.060312691,12.8719268,-0.145284334,0.886012143,0.993270946,-4.772145499
seq.7196.21,Interferon omega-1,IFN-w,P05000,-0.021801843,9.795086086,-0.14511415,0.886144684,0.993270946,-4.772153361
seq.6463.59,Orexigenic neuropeptide QRFP,OX26,P83859,0.015652342,11.45798066,0.145100756,0.886155115,0.993270946,-4.772153979
seq.2811.27,Angiopoietin-1,Angiopoietin-1,Q15389,-0.027913349,16.78401369,-0.144851749,0.88634905,0.993270946,-4.772165465
seq.17736.105,Aprataxin,APTX,Q7Z2E3,-0.024456828,11.144431,-0.144725488,0.886447389,0.993270946,-4.772171281
seq.9249.17,Transmembrane protein 9:Extracellular domain,TMEM9:ECD,Q9P0T7,-0.015181928,8.763841389,-0.144371407,0.886723177,0.993270946,-4.772187566
seq.9277.16,Regenerating islet-derived protein 3-alpha,PAP1,Q06141,0.025105088,11.25212253,0.144306949,0.886773384,0.993270946,-4.772190526
seq.5864.10,Fructose-bisphosphate aldolase A,aldolase A,P04075,-0.065546924,8.680346543,-0.144187002,0.886866813,0.993270946,-4.772196031
seq.18241.18,Oxygen-dependent coproporphyrinogen-III oxidase; mitochondrial,HEM6,P36551,-0.037038818,10.65532085,-0.144182994,0.886869935,0.993270946,-4.772196215
seq.8055.33,Integral membrane protein DGCR2/IDD,IDD,P98153,-0.048883025,9.423307081,-0.144170817,0.88687942,0.993270946,-4.772196773
seq.18264.12,Coiled-coil domain-containing protein 25,CCD25,Q86WR0,0.066239096,11.10380677,0.144101005,0.886933798,0.993270946,-4.772199975
seq.11456.2,Melanoma-associated antigen B10,MAGBA,Q96LZ2,0.033659561,9.964675958,0.143624585,0.887304912,0.993270946,-4.772221782
seq.9251.28,Epididymis-specific alpha-mannosidase,MA2B2,Q9Y2E5,0.031475346,11.20371531,0.143417414,0.8874663,0.993270946,-4.772231242
seq.2839.2,Tumor necrosis factor ligand superfamily member 4,OX40 Ligand,P23510,-0.013677143,8.685905783,-0.143380263,0.88749524,0.993270946,-4.772232937
seq.15437.11,Receptor activity-modifying protein 3,RAMP3,O60896,-0.011956447,10.64916064,-0.143360819,0.887510388,0.993270946,-4.772233824
seq.4337.49,C-reactive protein,CRP,P02741,-0.044744274,15.89130084,-0.143257672,0.887590742,0.993270946,-4.772238527
seq.5648.28,Chymotrypsinogen B2,CTRB2,Q6GPI1,0.090026543,11.10054269,0.143199833,0.887635802,0.993270946,-4.772241163
seq.5508.62,Cathepsin D,Cathepsin D,P07339,0.042776359,11.47439002,0.14318917,0.887644108,0.993270946,-4.772241649
seq.18259.15,Homeobox protein MOX-2,MEOX2,P50222,0.015794625,10.90864722,0.142831764,0.887922551,0.993270946,-4.772257912
seq.7840.64,Legumain,LGMN,Q99538,-0.041180245,13.28838739,-0.14273274,0.887999699,0.993270946,-4.772262411
seq.2558.51,Beta-endorphin,b-Endorphin,P01189,-0.019019153,9.753283268,-0.142562858,0.888132055,0.993270946,-4.772270121
seq.22116.9,cAMP-responsive element modulator,CREM,Q03060,-0.02754798,8.400468402,-0.142428507,0.888236732,0.993270946,-4.772276213
seq.6572.10,Leucine-rich repeat transmembrane neuronal protein 4:Isoform 2; Extracellular domain,LRRT4:ECD,Q86VH4,0.014599101,10.52659017,0.142382437,0.888272626,0.993270946,-4.7722783
seq.12444.39,Nuclear receptor subfamily 5 group A member 2,NR5A2,O00482,-0.01842058,9.809508438,-0.142121134,0.888476222,0.993270946,-4.772290127
seq.17350.13,Charged multivesicular body protein 2b,CHM2B,Q9UQN3,0.057299214,12.32408707,0.142066745,0.8885186,0.993270946,-4.772292586
seq.4234.8,Interleukin-1 receptor-like 1,IL-1 R4,Q01638,0.056816891,12.59434814,0.141942126,0.888615701,0.993270946,-4.772298217
seq.12734.112,Kinesin-like protein KIF22,KIF22,Q14807,0.015453914,9.279219385,0.141274559,0.889135887,0.993331786,-4.772328296
seq.4548.4,Galactoside 3(4)-L-fucosyltransferase,Fucosyltransferase 3,P21217,0.0129231,10.33773125,0.141163362,0.88922254,0.993331786,-4.772333293
seq.20531.5,SLAM family member 9,SLAF9,Q96A28,-0.015122415,9.364746198,-0.141129218,0.889249148,0.993331786,-4.772334826
seq.18458.4,Prostaglandin E synthase 2,PGES2,Q9H7Z7,0.020647836,10.8994866,0.140918229,0.889413571,0.993331786,-4.772344294
seq.18866.8,Calcineurin subunit B type 2,CANB2,Q96LZ3,-0.015908481,10.46210887,-0.140738969,0.889553271,0.993331786,-4.772352327
seq.11440.58,Suppressor of cytokine signaling 3,SOCS-3,O14543,0.018071842,11.01654112,0.140688806,0.889592364,0.993331786,-4.772354573
seq.7960.53,POTE ankyrin domain family member G,POTEG,Q6S5H5,-0.014951339,8.224264373,-0.140648114,0.889624077,0.993331786,-4.772356394
seq.22805.18,THAP domain-containing protein 11,THA11,Q96EK4,0.016530373,10.08271765,0.139935738,0.890179288,0.993356405,-4.772388195
seq.7859.21,Protocadherin gamma-C3,PCDGK,Q9UN70,0.065424946,14.34352256,0.139894482,0.890211445,0.993356405,-4.772390032
seq.12676.1,Protein kinase C and casein kinase substrate in neurons protein 1,PACN1,Q9BY11,0.024388399,10.33591754,0.139880655,0.890222222,0.993356405,-4.772390647
seq.24276.171,Tetratricopeptide repeat protein 25,TTC25,Q96NG3,0.010537137,9.550351194,0.13977782,0.890302374,0.993356405,-4.772395223
seq.9374.24,Neuronatin,NNAT,Q16517,0.048886829,9.717434395,0.139588592,0.890449868,0.993356405,-4.772403634
seq.21861.8,Proteasome subunit beta type-10,PSB10,P40306,0.024962471,14.05629393,0.139435393,0.890569282,0.993356405,-4.772410435
seq.20189.28,Integrin alpha V beta 6,Integrin aVb6,P06756|P18564,-0.019205653,10.5364617,-0.139395861,0.890600097,0.993356405,-4.772412189
seq.20089.172,Sulfotransferase 1C4,ST1C4,O75897,0.024848375,9.413185448,0.138809032,0.891057539,0.99357482,-4.772438164
seq.11101.18,Toll-like receptor 4,TLR4,O00206,-0.019241132,8.95094073,-0.138713147,0.891132287,0.99357482,-4.772442397
seq.25460.36,Interferon regulatory factor 5,IRF5,Q13568,0.019590974,10.53547178,0.138620061,0.891204853,0.99357482,-4.772446505
seq.23007.8,Junction plakoglobin,PLAK,P14923,0.014562553,13.85331824,0.138325327,0.891434624,0.993576523,-4.772459492
seq.10086.39,Cystathionine beta-synthase,CBS,P35520,-0.016598888,11.50253411,-0.137635051,0.891972793,0.993576523,-4.7724898
seq.5694.57,SPARC-related modular calcium-binding protein 1,SMOC1,Q9H4F8,-0.026683894,14.45859328,-0.13748536,0.892089506,0.993576523,-4.772496353
seq.13734.22,Interferon lambda-1,IFN-lambda 1,Q8IU54,-0.012088374,10.26572815,-0.137480584,0.892093229,0.993576523,-4.772496562
seq.16923.20,Profilin-2,Profilin II,P35080,-0.012337654,10.02509516,-0.137414842,0.892144489,0.993576523,-4.772499437
seq.12554.10,DNA repair protein RAD51 homolog 4,RA51D,O75771,0.014582394,11.08830988,0.137409425,0.892148712,0.993576523,-4.772499674
seq.4258.15,Proliferation-associated protein 2G4,PA2G4,Q9UQ80,-0.073600876,11.97083728,-0.137310259,0.892226034,0.993576523,-4.772504009
seq.8853.2,C-type lectin domain family 4 member A,CLC4A,Q9UMR7,0.022682329,10.30984044,0.137219405,0.892296875,0.993576523,-4.772507978
seq.13053.6,Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+),S6A14,Q9UN76,-0.082878044,12.664232,-0.137032615,0.892442522,0.993586917,-4.772516128
seq.12034.28,Adenylyl cyclase-associated protein 1,CAP 1,Q01518,-0.092608311,10.57292296,-0.136577026,0.892797779,0.993774041,-4.772535962
seq.19518.12,Hexokinase-3,HXK3,P52790,-0.035338154,11.73705335,-0.136305468,0.893009545,0.993774041,-4.772547753
seq.19119.10,DNA damage-inducible transcript 3 protein,DDIT3,P35638,0.012642972,9.333112631,0.136292555,0.893019615,0.993774041,-4.772548313
seq.20954.27,Protein LDOC1L,LDOCL,Q6ICC9,-0.027991646,9.38332943,-0.136073021,0.893190817,0.993812833,-4.772557828
seq.12766.33,Probable G-protein coupled receptor 142,GP142,Q7Z601,0.011696661,8.521831031,0.135831348,0.893379291,0.993837137,-4.772568283
seq.6049.64,Receptor-type tyrosine-protein phosphatase S,PTPRS,Q13332,-0.016924375,15.68905274,-0.135595656,0.893563107,0.993837137,-4.772578463
seq.21227.18,SULT 1A1*2,SULT 1A1*2,P50225,-0.04218798,10.69263341,-0.135362994,0.893744565,0.993837137,-4.772588494
seq.9409.11,Tryptase beta-1,TRYB1,Q15661,-0.053141602,14.02187423,-0.135345703,0.893758051,0.993837137,-4.772589238
seq.15584.9,Complement factor H-related protein 2,FHR2,P36980,0.030299995,13.38061476,0.13509502,0.893953572,0.993902927,-4.772600026
seq.3796.79,Angiopoietin-related protein 4,ANGL4,Q9BY76,-0.017136483,12.79190605,-0.134766085,0.894210136,0.994036554,-4.772614151
seq.19116.1,Biogenesis of lysosome-related organelles complex 1 subunit 5,MUTED,Q8TDH9,-0.022444349,10.57771297,-0.134558126,0.894372347,0.99406527,-4.772623063
seq.8081.55,Inactive phospholipase D5,PLD5,Q8N7P1,0.016078326,8.142171982,0.133554235,0.895155464,0.994510452,-4.772665892
seq.9513.9,Fibroblast growth factor 22,FGF22,Q9HCT0,-0.014783794,9.747011667,-0.133226774,0.895410933,0.994510452,-4.772679793
seq.25291.27,Pleckstrin homology domain-containing family M member 2,PKHM2,Q8IWE5,-0.015981912,11.78392229,-0.133183746,0.895444503,0.994510452,-4.772681617
seq.10754.113,Prokineticin-2,Prokineticin-2,Q9HC23,-0.047626296,12.00007705,-0.13312158,0.895493003,0.994510452,-4.772684251
seq.25037.4,Aspartyl aminopeptidase,DNPEP,Q9ULA0,0.028617973,11.23657015,0.132986457,0.895598425,0.994510452,-4.772689973
seq.6496.60,Protein delta homolog 1:Extracellular domain,DLK1:ECD,P80370,0.025621152,9.262458514,0.132827107,0.895722751,0.994510452,-4.772696713
seq.5110.84,Neurexin-1-beta,NRX1B,P58400,-0.014976778,9.124986786,-0.132820428,0.895727962,0.994510452,-4.772696996
seq.22792.21,Tryptophan--tRNA ligase; mitochondrial,SYWM,Q9UGM6,-0.02114664,11.45897532,-0.132319447,0.89611885,0.994584606,-4.772718133
seq.15323.112,Protein argonaute-3,AGO3,Q9H9G7,-0.031159581,9.879632273,-0.132238849,0.896181738,0.994584606,-4.772721526
seq.8024.64,Protein-tyrosine sulfotransferase 2,TPST2,O60704,0.016920491,10.68375214,0.131572361,0.896701809,0.994584606,-4.772749506
seq.5693.6,Lithostathine-1-beta,REG1B,P48304,-0.021044908,9.948311771,-0.131374254,0.896856404,0.994584606,-4.772757795
seq.7713.50,Fragile X mental retardation protein 1,FMR1,Q06787,0.012718922,9.186693741,0.131241223,0.896960219,0.994584606,-4.772763355
seq.25065.22,Myosin-binding protein H,MYBPH,Q13203,0.010108568,10.69820978,0.131014266,0.897137336,0.994584606,-4.772772827
seq.25218.10,Signal peptidase complex subunit 1,SPCS1,Q9Y6A9,-0.014958259,11.35871359,-0.1305602,0.897491705,0.994584606,-4.772791727
seq.4703.87,Lymphotoxin-alpha,TNF-b,P01374,0.012074034,10.87017373,0.130412443,0.897607025,0.994584606,-4.772797864
seq.24013.6,Metabotropic glutamate receptor 4,GRM4,Q14833,0.012521929,10.30797971,0.130057128,0.897884347,0.994584606,-4.772812592
seq.12801.33,Interferon regulatory factor 2,IRF2,P14316,0.040612896,10.0433897,0.129939315,0.897976302,0.994584606,-4.772817466
seq.7735.17,Pigment epithelium-derived factor,PEDF,P36955,-0.015761465,12.01808141,-0.129900144,0.898006876,0.994584606,-4.772819086
seq.7993.23,Astacin-like metalloendopeptidase,ASTL,Q6HA08,-0.016529838,10.10667882,-0.129811331,0.898076198,0.994584606,-4.772822757
seq.8066.38,Synaptotagmin-9,SYT9,Q86SS6,0.016954045,9.601228848,0.129637453,0.898211918,0.994584606,-4.772829936
seq.20441.35,DNA-directed RNA polymerases I; II; and III subunit RPABC1,RPAB1,P19388,-0.033607964,9.697616835,-0.129599203,0.898241775,0.994584606,-4.772831514
seq.12663.1,Thiosulfate sulfurtransferase,THTR,Q16762,0.041806963,10.26022038,0.129397891,0.898398914,0.994584606,-4.772839811
seq.11715.1,POU domain; class 2; transcription factor 1,PO2F1,P14859,-0.025084599,8.106523621,-0.129376372,0.898415711,0.994584606,-4.772840698
seq.13979.3,Anion exchange transporter,S26A7,Q8TE54,0.014685893,11.24666524,0.128940086,0.89875628,0.994584606,-4.772858633
seq.8832.55,Bone marrow stromal antigen 2,BST-2,Q10589,0.023222367,9.843821199,0.128921582,0.898770725,0.994584606,-4.772859392
seq.3646.7,Tyrosine-protein kinase Tec,TEC,P42680,-0.013378042,10.98538713,-0.128854169,0.89882335,0.994584606,-4.772862158
seq.9089.77,Junctophilin-3,JPH3,Q8WXH2,0.013694521,9.62147473,0.128293763,0.899260843,0.994584606,-4.772885092
seq.5611.56,Beta-defensin 108B,D108B,Q8NET1,-0.015453973,9.033065382,-0.128246671,0.899297608,0.994584606,-4.772887014
seq.2805.6,Angiotensin-converting enzyme 2,ACE2,Q9BYF1,0.012665184,8.984136203,0.127966299,0.899516501,0.994584606,-4.772898446
seq.18184.28,GMP synthase [glutamine-hydrolyzing],GUAA,P49915,-0.02911249,9.968794703,-0.127803613,0.899643516,0.994584606,-4.772905068
seq.8409.3,R-spondin-2,RSPO2,Q6UXX9,0.009486934,9.841888909,0.127628152,0.89978051,0.994584606,-4.772912201
seq.11104.13,Chitinase-3-like protein 1,YKL-40,P36222,-0.084798763,13.9953324,-0.127361412,0.899988777,0.994584606,-4.772923026
seq.16308.14,B- and T-lymphocyte attenuator,BTLA,Q7Z6A9,-0.018010125,11.66723152,-0.12713513,0.90016546,0.994584606,-4.772932191
seq.13470.43,Parathyroid hormone/parathyroid hormone-related peptide receptor,PTH1R,Q03431,0.022142221,10.72436894,0.127094342,0.900197309,0.994584606,-4.772933841
seq.12573.80,Tripartite motif-containing protein 3,TRIM3,O75382,-0.013156209,10.05306223,-0.127054457,0.900228452,0.994584606,-4.772935454
seq.25299.11,Nuclear receptor coactivator 7,NCOA7,Q8NI08,-0.074750554,11.33468104,-0.126869768,0.900372664,0.994584606,-4.772942918
seq.6580.29,Pregnancy zone protein,Pregnancy zone protein,P20742,0.140952325,12.78648735,0.126129909,0.900950412,0.994584606,-4.772972709
seq.21141.9,Protein FAM84B,FA84B,Q96KN1,0.032181104,9.869369235,0.125959131,0.901083779,0.994584606,-4.77297956
seq.25123.198,DNA-(apurinic or apyrimidinic site) lyase 2,APEX2,Q9UBZ4,-0.019697081,10.52992448,-0.125948263,0.901092266,0.994584606,-4.772979996
seq.17156.72,Serine/threonine-protein kinase DCLK1,DCAK1,O15075,0.023394534,12.08079546,0.125309738,0.901590941,0.994584606,-4.77300553
seq.9279.7,Immunoglobulin superfamily member 11:Extracellular domain,IGS11:ECD,Q5DX21,0.014313883,10.48428983,0.124938835,0.901880627,0.994584606,-4.773020303
seq.8867.18,Glycodelin,Glycodelin,P09466,0.008752255,10.76238266,0.124926364,0.901890368,0.994584606,-4.773020798
seq.22585.5,Frizzled-4,FZD4,Q9ULV1,-0.036522832,13.0575206,-0.124737045,0.902038238,0.994584606,-4.773028321
seq.9081.39,Zinc transporter 3,ZNT3,Q99726,0.029676358,10.33796553,0.124396916,0.902303908,0.994584606,-4.773041808
seq.9383.24,Chitinase-3-like protein 2,CH3L2,Q15782,-0.010922638,10.07067546,-0.124360079,0.902332682,0.994584606,-4.773043266
seq.15444.45,Serpin B4,SCCA2,P48594,-0.019925274,10.68853576,-0.124346705,0.902343128,0.994584606,-4.773043796
seq.2853.68,Serine/threonine-protein kinase Chk1,CHK1,O14757,0.011378631,9.854663032,0.12433683,0.902350842,0.994584606,-4.773044187
