pathway,pval,padj,log2err,ES,NES,size,leadingEdge,database
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.324185248713551,0.900474767321795,0.0946646223153342,0.337369264434709,1.11026254336279,23,HNRNPAB|RBM24|HNRNPD|TIRAP|CSDE1|HNRNPC,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.582191780821918,0.999820756625041,0.0636424081651019,0.261116696251803,0.924650518090185,32,HNRNPAB|RBM24|HNRNPD|TIRAP|CSDE1|HNRNPC|NPM1|AXIN2|SAP18|ELAVL1|BARD1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,0.935096153846154,1,0.0572461135202885,-0.184010387827092,-0.653913141707258,26,SIRT5|BMP7|JAK2|NFE2L2|PDPK1|PPP1R10|IGF1|NACA,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.682352941176471,1,0.0552495663125249,0.235253453560861,0.870894655811835,39,EZH2|RCAN1|NFATC1|MED28|RGS4|BMPR2|TMEM119|BMPR1A|GSK3A|YY1|FOXP1|MECP2|HDAC4,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,0.107081174438687,0.749090909090909,0.178219874951973,0.428830295879748,1.36667580420663,20,RGS4|IGFBP5|PPARG|MSTN|SMAD3|STUB1|GSK3A|YY1|FOXP1|GLRX3|MLIP,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,0.722352941176471,1,0.0686325631836726,-0.285083762716924,-0.814380246893003,12,STAT5B|MAEA|MIF|EPO,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.678747940691928,1,0.0545680646670941,0.23173122793026,0.886486002025164,44,MYB|IL4|LILRB3|INHBA|PIAS3|UBASH3B|ZBTB16|HMGB3|SFRP1|GPR68|STAT5A,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,0.572649572649573,0.995651517614547,0.0643583367917361,0.26981060567819,0.925068004186622,28,IL4|LILRB3|INHBA|PIAS3|UBASH3B|SFRP1|GPR68|INPP5D|LTF|CTNNB1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,0.814878892733564,1,0.0484087618816951,0.246550069724329,0.739904682523523,16,NMRK2|TNF|MSTN|ANKRD2|GDF3|CXCL10|SRA1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,0.701877934272301,1,0.0699458736501659,-0.256114745559555,-0.846375961178767,19,NECTIN4|CD96|HLA-G|LILRB1|CRK|TGFB1|GRB2|PVR,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,0.949602122015915,1,0.0611692626746689,-0.163522897738769,-0.768265395847806,79,GDI1|CTNNA1|TP53|RYK|PTEN|YWHAH|BMP7|F2|PRTG|TLR2|DNAJB11|TGFB1|CTDSP1|SYT4|SPART|NTN1|ATOH1|NTRK3|MAG|SIRT2|WNT7A|EPHA7|NR1D1|DUSP10|DLX2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.379464285714286,0.916924451776999,0.100990587455923,-0.385594206902773,-1.04706133876589,10,CTNNA1|TP53|TGFB1|SIRT2|PDE9A,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,0.879370629370629,1,0.0454059226590179,0.234101683831944,0.662488499438439,13,IL4|TREM2|CD200|SYT11|CX3CL1|LDLR|TNFRSF1B|CST7|GRN|CD200R1|NR1D1|TAFA3|IGF1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,0.086677367576244,0.721103838952809,0.191892240384838,0.293248511645588,1.28668166123727,93,LGMN|PPT1|SET|PCDHGC3|MAP2K4|JUN|CEBPB|VSTM2L|HIF1A|FGF8|NDNF|PRKN|PARK7|SNCA|PCDHGC5|PPARGC1A|CD2AP|SIRT1|LCN2|BTG2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,0.305970149253731,0.896660909614278,0.122107920287081,-0.286507730250686,-1.09893993452248,34,BMP7|RAP1GAP|GDF11|JAG1|CTDSP1|CNTN4|CNTF|MAG|CALR|DLX2|DTX1|NOTCH1|ZHX2|LSM1|CNTN2|MED1|HES5|ID2,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,0.870458135860979,1,0.0412376090540066,0.185858674628828,0.790649632044753,71,SEMA3G|NLGN1|APOE|ITM2C|EFNB3|WNT3A|SNAPIN|IL15RA|IFRD1|FSTL4|ADAM17|HDAC6|SEMA6D|MINAR1|SEMA4F|TNR|SEMA3A|B2M|KREMEN1|THY1|CDH1|CRMP1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION,0.776470588235294,1,0.0650877566917313,-0.270719928963817,-0.773348017043418,12,INPP5F,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,0.815972222222222,1,0.048505983646947,0.238817482463887,0.748826989376463,19,COMMD6|HAVCR2|ARRB1|FOXP3|SIRT1|PYDC1|TRIM40,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.613518197573657,1,0.0617054053637523,0.317185136903415,0.891811329772981,12,C1QTNF3|CPNE1,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,0.1725768321513,0.817503096272263,0.163180127180689,-0.369811385594609,-1.24412293082266,20,CHAC1|NEURL1|WWP2|BMP7|BCL6|LRRK2|NFKBIA,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,0.198044009779951,0.838952591371003,0.154190966581424,-0.344537577598773,-1.21030585919895,25,TOM1L1|LCMT1|MAD2L1BP|PSMG2|BMP7,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.273182957393484,0.882585903971889,0.0865399737444125,0.195719356726373,1.06488489649761,500,TIGAR|PPM1F|SATB2|HNRNPAB|EZH2|SET|ENO1|SQSTM1|MBD1|IFNG|VDR|MAGEB10|ZNF175|ZC3H8|JUN|PA2G4|UBE2D1|MYB|ZNF263|TXNIP|CEBPB|NUDT16|HIF1A|PEX14|HES6|PIAS4|MRE11|RBM24|PITX2|UBE2D3|SATB1|GMPPA|TFIP11|PRKN|TNFSF4|SPDEF|DRAP1|HMGB1|IRF1|IL4|FOXG1|HNRNPD|RB1|SMAD2|MDM4|APOBEC3G|NAB1|HCLS1|NELFE|ANKRD1|HDAC8|CYREN|MAZ|PRNP|TMPRSS6|SNCA|HIF1AN|TIRAP|FOXP3|TNFSF11|BIRC5|PIAS3|TENM2|CSDE1|CCNE1|MLX|CBX5|IER3|ZBTB16|CEBPA|SFRP2|DR1|IFI16|ERCC1|FOXP4|HNRNPC|C1D|NPM1|SIRT1|SFRP1|XCL1|TADA3|DKK3|NR1H2|AURKB|SMURF2|YAP1|BTG2|MAGED1|PPARG|NEUROG3|TNF|DNMT3L|CREB3L1|BATF3|CDKN1A|CBX2|ZBTB10|DDIT4|XRCC6|HDAC6|LDB2|BIN1|MNX1|TNKS|IRF8|MAP2K5|MUC1|HOPX|NEIL1|HHEX|BASP1|FBP1|NOG|POLE3|ANKRD2|SIRT6|MAX|SMAD3|GREM1|AXIN2|ACVR2B|SAP18,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.884615384615385,1,0.0451344222209097,0.23279021666767,0.658777155293018,13,PARK7|APOD|SIRT6|BARD1|YWHAB|TXN,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_CATABOLIC_PROCESS,0.397111913357401,0.927906976744186,0.0860347242455604,0.399184068040456,1.0577782558069,10,TIGAR|IER3|DDIT4|FBP1|SIRT6,GO_BP
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.815602836879433,1,0.0629394692018967,-0.237504266280133,-0.755134528175371,17,PFKFB1|TP53|STAT3|FIS1|ATP5IF1,GO_BP
