"AptName","EntrezGeneSymbol","Target","TargetFullName","UniProt","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"seq.8859.51","CA11","CAH11","Carbonic anhydrase-related protein 11","O75493",-1.14762581974135,10.2042413357837,-7.85570142301702,5.39983825655767e-09,3.74694776622537e-05,10.4362045089631
"seq.9844.138","ACTN2","ACTN2","Alpha-actinin-2","P35609",2.00330873189182,10.5008097420855,7.33197471037421,2.30527968642426e-08,7.99816787204897e-05,9.10063498522952
"seq.13122.19","FLRT2","FLRT2","Leucine-rich repeat transmembrane protein FLRT2","O43155",-0.854886568997404,13.342822210519,-6.77262961868717,1.08867515014083e-07,0.000251810562227575,7.66268990308391
"seq.3232.28","ACP5","TrATPase","Tartrate-resistant acid phosphatase type 5","P13686",1.43491258157665,10.9715068205335,6.65727300598674,1.56057692019337e-07,0.000270721081230545,7.3296126659976
"seq.9259.35","TNFRSF21","DR6","Tumor necrosis factor receptor superfamily member 21","O75509",-0.878858875059834,12.3241513365608,-6.51263742433505,2.29993658606955e-07,0.000307472938019636,6.96781915067992
"seq.4568.17","SLITRK5","SLIK5","SLIT and NTRK-like protein 5","O94991",-0.819428435153707,11.0503985176266,-6.43806109892522,2.8676666288843e-07,0.000307472938019636,6.76284774186342
"seq.3041.55","MRC2","MRC2","C-type mannose receptor 2","Q9UBG0",-0.875635081274803,11.778473089693,-6.40918323634595,3.10175899428946e-07,0.000307472938019636,6.68955845441754
"seq.15381.45","DDR2","Discoidin domain receptor 2","Discoidin domain-containing receptor 2","Q16832",-0.730337489506521,9.77307130142445,-6.27171346336908,4.71578637626383e-07,0.000375871384802734,6.30061704351598
"seq.8043.153","COMP","COMP","Cartilage oligomeric matrix protein","P49747",-0.842449780518253,9.65092871331486,-6.26191828948029,4.87511523738955e-07,0.000375871384802734,6.26994303602467
"seq.18338.26","IDH1","IDH","Isocitrate dehydrogenase [NADP] cytoplasmic","O75874",1.72272427954535,10.9549706351215,6.1969965713816,5.88404514963548e-07,0.000402279097513215,6.09468183607643
"seq.13114.50","LUM","Lumican","Lumican","P51884",-0.771906944675585,12.432993844588,-6.15172463819235,6.55001959388903e-07,0.000402279097513215,5.99327111283739
"seq.9715.15","IGSF3","IGSF3","Immunoglobulin superfamily member 3","O75054",-0.665705722311294,8.9972151667483,-6.13472915379457,6.99779171201633e-07,0.000402279097513215,5.9326522893092
"seq.22563.4","KIRREL1","KIRR1","Kin of IRRE-like protein 1","Q96J84",-0.481706795826073,9.9249639862526,-6.10355626721419,7.5365733789765e-07,0.000402279097513215,5.86246342765049
"seq.2590.69","ROR1","ROR1","Inactive tyrosine-protein kinase transmembrane receptor ROR1","Q01973",-1.0077146276597,14.2305902799955,-6.059559026205,8.56794300497591e-07,0.000424663975082342,5.7428509219492
"seq.7049.2","ADAM23","ADAM 23","Disintegrin and metalloproteinase domain-containing protein 23","O75077",-0.873282244219308,11.2556206570918,-5.97634594149459,1.10539350742533e-06,0.000511355036534959,5.50599311534068
"seq.6367.66","FMOD","fibromodulin","fibromodulin","Q06828",-1.03825293391435,13.6042472796229,-5.83432500758411,1.65452378335971e-06,0.000717546283295814,5.12875236764855
"seq.18295.102","GRHPR","GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","Q9UBQ7",-0.511644873320513,11.3030440721786,-5.78960275199811,1.8858487501086e-06,0.000769759086882564,5.00655905584129
"seq.9177.6","FAM3B","FAM3B","Protein FAM3B","P58499",-1.0270740071876,13.7932875322835,-5.75091455180814,2.11215114624044e-06,0.000793563593982094,4.90072865715095
"seq.5404.53","TNFRSF21","DR6","Tumor necrosis factor receptor superfamily member 21","O75509",-0.663480377784078,12.3853709287591,-5.73851696851153,2.19018424757851e-06,0.000793563593982094,4.86684380879244
"seq.16890.37","ADAMTSL1","ATL1","ADAMTS-like protein 1","Q8N6G6",-0.890692453884533,12.6455046406671,-5.72371353233702,2.2872563596544e-06,0.000793563593982094,4.82633954586614
"seq.11241.8","ASL","ARLY","Argininosuccinate lyase","P04424",1.83001862437622,10.1169172662595,5.69103516271612,2.56782943561761e-06,0.000848484212083361,4.71982388569902
"seq.23414.12","ZNF483","ZN483","Zinc finger protein 483","Q8TF39",-0.684176780751894,11.2571342678878,-5.62777217451786,3.02997623792173e-06,0.000915133985405191,4.56365844118555
"seq.16323.8","NRXN3","NRX3A","Neurexin-3","Q9Y4C0",-0.66240186462805,12.1015333423165,-5.61438489342613,3.15128123740872e-06,0.000915133985405191,4.5269839687134
"seq.5111.15","NRXN3","NRX3B","Neurexin-3-beta","Q9HDB5",-0.677808767903596,11.3294828823979,-5.59211197587834,3.36398269580542e-06,0.000915133985405191,4.46595750569008
"seq.11200.52","CD93","C1QR1","Complement component C1q receptor","Q9NPY3",-0.54995411164489,12.1398914224918,-5.59035489943519,3.38136237576864e-06,0.000915133985405191,4.46114272610767
"seq.5080.131","GPNMB","GPNMB:ECD","Transmembrane glycoprotein NMB:Extracellular domain","Q14956",-0.752559892775656,11.7411413244944,-5.58558974227345,3.42894993810851e-06,0.000915133985405191,4.44808478707939
"seq.3457.57","POSTN","Periostin","Periostin","Q15063",-0.768277796644146,10.5608644420591,-5.54035245391753,3.98304819075867e-06,0.000976283049709365,4.30955909600228
"seq.13042.7","KCNA10","KCA10","Potassium voltage-gated channel subfamily A member 10","Q16322",-1.11512100163955,13.5800423856867,-5.52553656423877,4.12717238456898e-06,0.000976283049709365,4.27568041633256
"seq.6022.57","NELL2","NELL2","Protein kinase C-binding protein NELL2","Q99435",-0.465464999309456,10.4393413237964,-5.51626711483127,4.2021839041313e-06,0.000976283049709365,4.25806860279383
"seq.21397.21","PRTG","PRTG","Protogenin","Q2VWP7",-0.746914770418597,11.3950688971805,-5.50950734106952,4.30024842352077e-06,0.000976283049709365,4.23678811837425
"seq.4160.49","MMP2","MMP-2","72 kDa type IV collagenase","P08253",-0.675662489406703,13.9664014896345,-5.5035801631434,4.36154698674021e-06,0.000976283049709365,4.22328412683213
"seq.9187.2","HMGN1","HMGN1","Non-histone chromosomal protein HMG-14","P05114",0.603118065292756,10.0340807419347,5.46247964487512,4.96771353647285e-06,0.00107721763217453,4.10250404137964
"seq.10576.7","PLXDC2","PXDC2:ECD","Plexin domain-containing protein 2:Extracellular domain","Q6UX71",-0.433407130011101,9.63131770563887,-5.41343166849538,5.68227397155899e-06,0.00119401272553822,3.97606527848872
"seq.4246.40","L1CAM","NCAM-L1","Neural cell adhesion molecule L1","P32004",-1.02125464002191,12.5704496216096,-5.40673421587649,5.85047307512603e-06,0.00119401272553822,3.94965700092244
"seq.25281.50","DPP8","DPP8","Dipeptidyl peptidase 8","Q6V1X1",-0.477541572769351,12.1412973314376,-5.38020728265037,6.26419813869744e-06,0.00124192202526919,3.88493789228564
"seq.10748.216","PCDHB2","PCDB2","Protocadherin beta-2","Q9Y5E7",-1.3836119862249,10.7014846148248,-5.36183327188705,6.72577433759859e-06,0.00127772983771136,3.82006509944153
"seq.25121.7","NOMO2","NOMO2","Nodal modulator 2","Q5JPE7",0.633766178990978,9.70818261744163,5.35716503355816,6.81308603477739e-06,0.00127772983771136,3.80793911167866
"seq.22587.37","EPHA6","EPHA6","Ephrin type-A receptor 6","Q9UF33",-0.908707347951626,13.1518777317422,-5.26760716584168,8.71683863266486e-06,0.00159174061242267,3.57610968716278
"seq.5691.2","CRISPLD2","CRLD2","Cysteine-rich secretory protein LCCL domain-containing 2","Q9H0B8",1.61363883595548,11.0074736787773,5.25057978793016,9.31371811230044e-06,0.00162600791368636,3.51577928009552
"seq.17736.105","APTX","APTX","Aprataxin","Q7Z2E3",-0.789157198650383,11.4388423373414,-5.24579443139343,9.37315413567582e-06,0.00162600791368636,3.50909115345
"seq.3325.2","MATN2","MATN2","Matrilin-2","O00339",-0.635164228895347,13.0293184875282,-5.22816323810209,9.78618064217901e-06,0.00163166138936602,3.46795056381143
"seq.13568.30","PSMD4","PSMD4","26S proteasome non-ATPase regulatory subunit 4","P55036",-0.555729203998887,10.1953084439687,-5.22641488155421,9.87603089110431e-06,0.00163166138936602,3.45980066752059
"seq.9302.90","GADD45GIP1","G45IP","Growth arrest and DNA damage-inducible proteins-interacting protein 1","Q8TAE8",-0.379836357680563,8.99754562557175,-5.19789619617689,1.06947019519151e-05,0.00172140598800819,3.38497084244922
"seq.12891.1","MICALL2","MILK2","MICAL-like protein 2","Q8IY33",-0.573930554031307,12.6655492497525,-5.19093192398032,1.0915386002646e-05,0.00172140598800819,3.3658799662535
"seq.7215.18","CYB5R3","NADH-cytochrome b5 reductase","NADH-cytochrome b5 reductase 3","P00387",-0.71944218242464,11.5652353577075,-5.15247788888283,1.22431280288362e-05,0.00185201095598807,3.25879338185725
"seq.6462.12","TIMP4","TIMP-4","Metalloproteinase inhibitor 4","Q99727",0.890003945072198,11.4851786307943,5.15093435456394,1.24652923432155e-05,0.00185201095598807,3.24335110157554
"seq.16907.3","CADM2","Nectin-like protein 3","Cell adhesion molecule 2","Q8N3J6",-0.583303884539147,10.7957442262785,-5.13087911595923,1.3016988813634e-05,0.00185201095598807,3.20130260568976
"seq.8240.207","GPNMB","GPNMB:ECD","Transmembrane glycoprotein NMB:Extracellular domain","Q14956",-0.66705777435231,12.9046818589813,-5.12470281177611,1.32548069975977e-05,0.00185201095598807,3.18438112489964
"seq.12895.28","DGKB","DGKB","Diacylglycerol kinase beta","Q9Y6T7",-0.571188709354754,10.7988248829108,-5.12351933688324,1.33008687684563e-05,0.00185201095598807,3.18113882592079
"seq.23311.19","RPP25","RPP25","Ribonuclease P protein subunit p25","Q9BUL9",-1.90784182249239,12.6707668172932,-5.12761244525876,1.33449413171068e-05,0.00185201095598807,3.1796171281377
"seq.7933.75","ADAM22","ADA22","Disintegrin and metalloproteinase domain-containing protein 22","Q9P0K1",-0.705628516608925,12.7492849796463,-5.09617783993753,1.44106006769253e-05,0.0019606893744546,3.10624389996
"seq.6431.68","PCYOX1","PCYOX","Prenylcysteine oxidase 1","Q9UHG3",0.996364070118558,9.73002294267509,5.08480893003641,1.51235514562446e-05,0.00199024101737418,3.06268031371008
"seq.5687.5","PRKCSH","GLU2B","Glucosidase 2 subunit beta","P14314",-0.681951722547428,13.2589303986987,-5.07193144396443,1.54716559609095e-05,0.00199024101737418,3.03984620180665
"seq.23296.29","SFRP5","SARP-3","SARP-3","Q5T4F7",0.843398525626977,10.9188540912432,5.07450983547316,1.55856470894661e-05,0.00199024101737418,3.03455162578627
"seq.3622.33","LGMN","LGMN","Legumain","Q99538",1.25003347613342,11.1314618744265,5.07037555039333,1.57750765175933e-05,0.00199024101737418,3.02326107318414
"seq.21507.48","COMMD8","COMD8","COMM domain-containing protein 8","Q9NX08",-1.42672680762131,11.8799310473897,-5.05851341304738,1.63314203874268e-05,0.00202363796550633,2.99086914125528
"seq.4541.49","CDON","CDON","Cell adhesion molecule-related/down-regulated by oncogenes","Q4KMG0",-0.708286178047139,12.8900590118918,-5.03179959710346,1.74015844553429e-05,0.00208265723890549,2.92999095907664
"seq.8428.102","NTM","NTRI","Neurotrimin","Q9P121",-0.713674340332481,11.8827600310895,-5.03167370363065,1.74080011322263e-05,0.00208265723890549,2.92964643670886
"seq.5456.59","CNDP1","CNDP1","Beta-Ala-His dipeptidase","Q96KN2",1.8140831175822,11.8747879498569,5.00312821944234,1.91990189328323e-05,0.00222752612805935,2.83969412695702
"seq.23696.256","TRMT6","TRM6","tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6","Q9UJA5",1.38261751703991,13.7118644660951,5.00202563953398,1.92609263126619e-05,0.00222752612805935,2.83668579283028
"seq.22371.46","FAM110A","F110A","Protein FAM110A","Q9BQ89",-1.15514624560891,13.4896450802453,-4.99549869376591,1.96314917433006e-05,0.00223316264273382,2.81887835698218
"seq.7870.8","CNDP1","CNDP1","Beta-Ala-His dipeptidase","Q96KN2",1.56627344192886,12.4247971260319,4.96632066962887,2.1376776486386e-05,0.00235621045935359,2.73929401207435
"seq.9284.25","SFRP4","SFRP4","Secreted frizzled-related protein 4","Q6FHJ7",-0.567126681813269,10.7962296499538,-4.96127087150654,2.13923128605385e-05,0.00235621045935359,2.7370634035011
"seq.9830.109","VAV3","VAV3","Guanine nucleotide exchange factor VAV3","Q9UKW4",0.97528851947388,12.8629333163413,4.94291496441446,2.27494337750528e-05,0.00243366156516162,2.68046697598491
"seq.11836.144","DDR1","discoidin domain receptor 1","Epithelial discoidin domain-containing receptor 1","Q08345",-0.34084208531976,9.29918894648372,-4.93952228287559,2.27969450548357e-05,0.00243366156516162,2.67764307942419
"seq.15447.45","SORD","Sorbitol dehydrogenase","Sorbitol dehydrogenase","Q00796",1.38452977911341,11.4893273943857,4.92624594534076,2.40281370588528e-05,0.00252623095532393,2.63005132128797
"seq.21883.17","BMP5","BMP-5","Bone morphogenetic protein 5","P22003",-0.9920388600822,14.42395879128,-4.91514022098834,2.46482256122752e-05,0.00255274682871011,2.60546486031762
"seq.2838.53","MMP17","MMP-17","Matrix metalloproteinase-17","Q9ULZ9",0.572853661394081,10.5697565329879,4.90658337725828,2.5192173647331e-05,0.00256026499076668,2.58471401977952
"seq.11205.10","ITGB7","Integrin beta-7","Integrin beta-7","P26010",1.2626625492092,13.1052692302778,4.90641415242269,2.54587526103042e-05,0.00256026499076668,2.57601955249504
"seq.12934.1","HERC5","HERC5","E3 ISG15--protein ligase HERC5","Q9UII4",0.831011376689881,12.0005167975311,4.89759959866403,2.59553800244202e-05,0.00256243145486614,2.55724342289747
"seq.20948.16","NUDT16","NUD16","U8 snoRNA-decapping enzyme","Q96DE0",1.76114121225859,11.6772832286347,4.89539374286303,2.62900266822618e-05,0.00256243145486614,2.5460033017683
"seq.13022.20","TP53I11","P5I11","Tumor protein p53-inducible protein 11","O14683",1.41511920909184,11.5116747943954,4.89152587718974,2.65881344214385e-05,0.00256243145486614,2.5354699579951
"seq.2836.68","LCN2","Lipocalin 2","Neutrophil gelatinase-associated lipocalin","P80188",0.98295484761667,10.288901648527,4.87518321341873,2.7885255983447e-05,0.00263314267116016,2.49097315329274
"seq.2381.52","C5","C5","Complement C5","P01031",0.664771923296875,15.286584041046,4.86820582652635,2.80807836382551e-05,0.00263314267116016,2.48290390914346
"seq.11494.4","ELL2","ELL2","RNA polymerase II elongation factor ELL2","O00472",-0.930222833088635,11.7427975259105,-4.86800829011407,2.84744208137534e-05,0.00263445341368846,2.47144246736481
"seq.14124.6","EFNA2","Ephrin-A2","Ephrin-A2","O43921",-0.555040647738487,11.3561446227648,-4.85884723059524,2.88589868835109e-05,0.00263490144716687,2.45737047900735
"seq.2505.49","GFRA3","GFRa-3","GDNF family receptor alpha-3","O60609",0.418420373261691,10.6250368698208,4.84999974082718,2.96143811608723e-05,0.00265315679549644,2.43323642350033
"seq.7190.50","EPHA4","EPHA4","Ephrin type-A receptor 4","P54764",-0.715414433599989,14.2492015462575,-4.84758847178397,2.98236388598822e-05,0.00265315679549644,2.42665983746275
"seq.20540.65","SEMA4G","SEM4G","Semaphorin-4G","Q9NTN9",1.1021953754,11.4133553325171,4.84627357588554,3.03357156683783e-05,0.00266455102560604,2.41229727120363
"seq.2711.6","CNTFR","CNTFR alpha","Ciliary neurotrophic factor receptor subunit alpha","P26992",-0.774169778601847,12.5072687664547,-4.82550654751695,3.18103244008789e-05,0.0027006969075227,2.36643137567062
"seq.14684.17","CAPN2","CAN2","Calpain-2 catalytic subunit","P17655",-0.72458270023828,12.1932122145932,-4.8245719076648,3.18964981191602e-05,0.0027006969075227,2.36390213586525
"seq.23654.6","ALG2","ALG2","Alpha-1;3-mannosyltransferase ALG2","Q9H553",-0.510480711083797,10.062633239018,-4.81916375898023,3.25413341816765e-05,0.0027006969075227,2.34570949909613
"seq.23703.8","PDLIM5","PDLI5","PDZ and LIM domain protein 5","Q96HC4",1.40596502565949,12.8927230116255,4.82162017135901,3.25936415766885e-05,0.0027006969075227,2.34524441215519
"seq.16807.35","TNNT3","TNNT3","Troponin T; fast skeletal muscle","P45378",0.608181736340724,12.0882494230295,4.81054186269178,3.32295846157526e-05,0.0027006969075227,2.32566430034
"seq.9261.14","EPHB6","EphB6","Ephrin type-B receptor 6","O15197",-0.697821973538028,11.6883463347454,-4.8099783205697,3.33599702078888e-05,0.0027006969075227,2.32227647345961
"seq.2670.67","CKM","CK-MM","Creatine kinase M-type","P06732",0.805267296142967,9.75672875853727,4.81248875034648,3.34716722938395e-05,0.0027006969075227,2.32041834510284
"seq.5437.63","FABP3","FABP","Fatty acid-binding protein; heart","P05413",1.70740209057003,13.1106797725512,4.78897518366615,3.5842224634851e-05,0.00285872639932449,2.25651610413565
"seq.2431.17","CTSG","Cathepsin G","Cathepsin G","P08311",0.497713806142819,11.3005087490715,4.77957774554885,3.6370633929612e-05,0.00286790714588156,2.24132149032706
"seq.17453.34","CP","Ceruloplasmin","Ceruloplasmin","P00450",-1.09823279678834,13.4711804934228,-4.77822407280519,3.69809336090317e-05,0.00287192297085338,2.22731059019433
"seq.8348.4","EPHB2","EPHB2","Ephrin type-B receptor 2","P29323",-0.642262468356511,11.9376986950961,-4.77139036577582,3.72493251731956e-05,0.00287192297085338,2.21903131839445
"seq.19488.1","PDCD6","PDCD6","Programmed cell death protein 6","O75340",0.9150543476885,11.3628643066544,4.7698001042327,3.78981925656899e-05,0.00287366983452541,2.20443243212799
"seq.13708.56","KLK8","kallikrein 8","Kallikrein-8","O60259",-0.751982267452261,11.3106237533922,-4.76678973669954,3.81002485626657e-05,0.00287366983452541,2.1990513045304
"seq.8528.74","ISLR2","ISLR2","Immunoglobulin superfamily containing leucine-rich repeat protein 2","Q6UXK2",-0.696265621698455,11.5961302001661,-4.74526667313796,4.03331444249933e-05,0.00293568169748778,2.14518355611625
"seq.2649.77","ICAM3","sICAM-3","Intercellular adhesion molecule 3","P32942",0.442970981359604,10.86479414928,4.74091436667459,4.07092185007132e-05,0.00293568169748778,2.13610389881829
"seq.4301.58","TK1","Thymidine kinase","Thymidine kinase; cytosolic","P04183",0.354027899876019,9.8533665133213,4.73455628266661,4.14702763080452e-05,0.00293568169748778,2.1188120024202
"seq.4481.34","C4A|C4B","C4","Complement C4","P0C0L4|P0C0L5",1.28046367369245,15.4586461984238,4.73783204324705,4.15891945867663e-05,0.00293568169748778,2.11765895590467
"seq.9061.3","ARHGEF10","ARHGA","Rho guanine nucleotide exchange factor 10","O15013",0.772358997945249,10.1698851982587,4.7349201939173,4.19426122455845e-05,0.00293568169748778,2.10975886522533
"seq.22098.10","CCNYL1","CCYL1","Cyclin-Y-like protein 1","Q8N7R7",-0.5785497113815,10.567459744081,-4.73191868780018,4.20355337571106e-05,0.00293568169748778,2.10689253925806
"seq.5440.26","TNNI2","Troponin I; skeletal; fast twitch","Troponin I; fast skeletal muscle","P48788",1.35727988634465,12.7682816704239,4.7287304376864,4.27038045943256e-05,0.00293568169748778,2.09296768821688
"seq.20187.10","ITGAV|ITGB3","Integrin aVb3","Integrin alpha V beta 3","P06756|P05106",-0.900967115206708,11.8899769164238,-4.72851893586149,4.27300549713598e-05,0.00293568169748778,2.09239399146621
"seq.9525.1","PTK7","PTK7","Inactive tyrosine-protein kinase 7","Q13308",-0.475928200433447,11.6391364150045,-4.72473812607555,4.26733096462346e-05,0.00293568169748778,2.09211606835775
"seq.14136.234","CD93","C1QR1","Complement component C1q receptor","Q9NPY3",-0.532837134632633,12.3944437556145,-4.71398114586839,4.40311349194088e-05,0.00299541220789978,2.06287624978918
"seq.22568.7","DSG4","DSG4","Desmoglein-4","Q86SJ6",0.855090622817603,9.50765816488172,4.6869962649916,4.82061248210466e-05,0.00324759514692468,1.97983260413168
"seq.6280.11","PCDH8","PCDH8","Protocadherin-8","O95206",1.06871101428386,11.3020951160001,4.6748285926699,4.99387816305294e-05,0.00333197313206004,1.94687463145156
"seq.2765.4","GDF11|MSTN","GDF-11/8","Growth/differentiation factor 11/8","O95390|O14793",-0.6250148074335,9.84556043331899,-4.66748834598406,5.10137222621643e-05,0.00337082825628454,1.92699852326954
"seq.22152.162","GALNT9","GALT9","Polypeptide N-acetylgalactosaminyltransferase 9","Q9HCQ5",-0.637933281977039,10.5856924180081,-4.65603093863274,5.26163739989095e-05,0.00337082825628454,1.89783785263163
"seq.9369.174","LRRC4C","NGL1","Leucine-rich repeat-containing protein 4C","Q9HCJ2",-0.403159370372085,9.77457419975925,-4.65096545916329,5.28903156730299e-05,0.00337082825628454,1.89178032310646
"seq.4925.54","MMP13","MMP-13","Collagenase 3","P45452",-1.12160311173918,9.67887915143179,-4.65427213794242,5.3007288284177e-05,0.00337082825628454,1.89122304175666
"seq.6931.10","CTAG1A|CTAG1B","CTAG1A","Cancer/testis antigen 1","P78358",0.921939360053917,11.2065235496407,4.64775462373283,5.40186339377093e-05,0.00337082825628454,1.87358614897828
"seq.3445.53","IL15RA","IL-15 Ra","Interleukin-15 receptor subunit alpha","Q13261",0.382828684716737,10.2765072196842,4.64375287037512,5.40107565925164e-05,0.00337082825628454,1.87221937608768
"seq.22092.43","CASP4","Caspase-4","Caspase-4","P49662",-0.550331001897877,11.0542657617448,-4.64285045874012,5.41525863185692e-05,0.00337082825628454,1.86977231844648
"seq.22514.12","NKD2","NKD2","Protein naked cuticle homolog 2","Q969F2",-0.618096507994695,10.8909731284329,-4.64239677506312,5.45555894530054e-05,0.00337082825628454,1.86363365806721
"seq.13697.51","GPD1","GPDA","Glycerol-3-phosphate dehydrogenase [NAD(+)]; cytoplasmic","P21695",2.01781786135527,8.92602647087681,4.64221559944249,5.48931536186991e-05,0.00337082825628454,1.85860008802448
"seq.7857.22","NTS","NEUT","Neurotensin/neuromedin N","P30990",-1.00238311810325,10.6498357199971,-4.62293672445694,5.80477400476066e-05,0.00350209123675423,1.80646188873065
"seq.6645.53","POSTN","Periostin","Periostin","Q15063",-0.729690547809348,12.5442367407523,-4.6144084792651,5.88167732383961e-05,0.00350209123675423,1.79268535116636
"seq.19372.7","MDGA2","MDGA2","MAM domain-containing glycosylphosphatidylinositol anchor protein 2","Q7Z553",-0.86793194895071,11.1468515181558,-4.61703104177971,5.9049527986777e-05,0.00350209123675423,1.79049726280968
"seq.23038.63","UNC5B","UNC5B","Netrin receptor UNC5B","Q8IZJ1",-0.61908432138546,12.7245737152056,-4.61306110057226,5.90473348827433e-05,0.00350209123675423,1.78903541415838
"seq.15394.79","UNC5B","UNC5B","Netrin receptor UNC5B","Q8IZJ1",-0.683024801116716,13.3716919482825,-4.60815708476332,5.98940830224624e-05,0.00352207662790565,1.7757523166665
"seq.5069.9","CD55","DAF","Complement decay-accelerating factor","P08174",-0.501442130198505,13.9463613576525,-4.59271211267402,6.26401919581459e-05,0.00364483408934025,1.73393309673694
"seq.3343.1","ACY1","Aminoacylase-1","Aminoacylase-1","Q03154",1.73672155191951,11.1076762241836,4.59449485536929,6.30321502696108e-05,0.00364483408934025,1.72960616455954
"seq.24647.3","APOBEC2","ABEC2","C->U-editing enzyme APOBEC-2","Q9Y235",1.04004360308471,12.2144226462149,4.58172278474725,6.54061126819906e-05,0.0037071977033787,1.69511868612299
"seq.18259.15","MEOX2","MEOX2","Homeobox protein MOX-2","P50222",0.481674452954818,10.7222789823382,4.57174846749884,6.65678084115388e-05,0.0037071977033787,1.67720928429971
"seq.7194.36","NPTN","NPTN","Neuroplastin","Q9Y639",-0.764797361324732,12.689330437978,-4.56865123765635,6.72109308149458e-05,0.0037071977033787,1.66832559511265
"seq.5092.51","JAG1","JAG1:ECD","Protein jagged-1:Extracellular domain","P78504",-0.575245412799488,11.4831904304662,-4.56809544034828,6.72767185600056e-05,0.0037071977033787,1.66732941540785
"seq.7776.20","UNC5B","UNC5B","Netrin receptor UNC5B","Q8IZJ1",-0.669436269347683,13.6924421621566,-4.56786836423256,6.73210308971402e-05,0.0037071977033787,1.66671531730043
"seq.17766.5","NCF1","NCF-1","Neutrophil cytosol factor 1","P14598",1.63147878860642,10.831566822729,4.57109308160837,6.7449170993295e-05,0.0037071977033787,1.66642834587607
"seq.21698.11","ITGA11|ITGB1","Integrin a11b1","Integrin a11b1","Q9UKX5|P05556",-0.966575096662098,10.829193131453,-4.56904289077743,6.78504263336352e-05,0.0037071977033787,1.66089603022218
"seq.7071.23","MAN1B1","MA1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1;2-alpha-mannosidase","Q9UKM7",-0.66063175091014,11.8992161586221,-4.55578897495557,6.97405744588628e-05,0.0037807019232035,1.63382365299965
"seq.11308.8","CREB3L4","CR3L4","Cyclic AMP-responsive element-binding protein 3-like protein 4","Q8TEY5",0.468489216813774,10.4934462849848,4.54021057245878,7.29398480020648e-05,0.00392348531229712,1.5919585879704
"seq.7808.5","GLCE","GLCE","D-glucuronyl C5-epimerase","O94923",0.645566108751355,11.256485312535,4.53367805845517,7.47215049009645e-05,0.00393577511536798,1.57015575193585
"seq.13727.44","SPOP","SPOP","Speckle-type POZ protein","O43791",0.399395040201794,10.0250067238481,4.5308985739624,7.4934063417389e-05,0.00393577511536798,1.56680730099451
"seq.4866.59","NTRK2","TrkB","BDNF/NT-3 growth factors receptor","Q16620",-0.831462725674989,13.5847473926727,-4.52912522325414,7.54065510376125e-05,0.00393577511536798,1.56110131434975
"seq.17396.23","ADH1A","ADH1A","Alcohol dehydrogenase 1A","P07327",0.357631443542729,11.3469770641916,4.52858830573586,7.54371077019658e-05,0.00393577511536798,1.56056882368364
"seq.8841.65","CILP2","CILP2","Cartilage intermediate layer protein 2","Q8IUL8",-0.638914749951471,10.8294974094181,-4.51871281682717,7.822243648671e-05,0.00402063323541689,1.52780056038705
"seq.13133.73","LTBP4","LTBP4","Latent-transforming growth factor beta-binding protein 4","Q8N2S1",-0.593641227609428,14.1728424030606,-4.51612875326545,7.82081850873743e-05,0.00402063323541689,1.52693404213443
"seq.12338.27","EGFLAM","EGFLA","Pikachurin","Q63HQ2",-0.728297223861498,12.9377878799538,-4.50232261144221,8.13963540012957e-05,0.00410458645795268,1.48968423567194
"seq.12521.3","CDKN2C","CDN2C","Cyclin-dependent kinase 4 inhibitor C","P42773",-0.666738130363967,9.9532846792321,-4.5045612268956,8.17495784173557e-05,0.00410458645795268,1.48711888720518
"seq.7859.21","PCDHGC3","PCDGK","Protocadherin gamma-C3","Q9UN70",2.60881699434962,13.3195819014942,4.49965461335875,8.29157389538046e-05,0.00410458645795268,1.47391393860147
"seq.5698.60","TNXB","Tenascin-X","Tenascin-X","P22105",-0.687126296842449,13.3699851876245,-4.49390901891543,8.34018813607147e-05,0.00410458645795268,1.46699439431446
"seq.3208.2","MATN3","MATN3","Matrilin-3","O15232",0.662525470700158,10.6272928905353,4.49313649195094,8.44903684440889e-05,0.00410458645795268,1.45637616188455
"seq.6304.8","C1QTNF1","C1QT1","Complement C1q tumor necrosis factor-related protein 1","Q9BXJ1",0.590507005911089,13.5164278830203,4.48759924234472,8.49378895084704e-05,0.00410458645795268,1.44998344778708
"seq.21281.13","CAMK2N2","CK2N2","Calcium/calmodulin-dependent protein kinase II inhibitor 2","Q96S95",0.840748477035028,12.4764809793163,4.486617953572,8.57020720827091e-05,0.00410458645795268,1.44247447606142
"seq.23319.6","ZFAND2B","ZFN2B","AN1-type zinc finger protein 2B","Q8WV99",0.838277477599252,10.5433850468695,4.48671531901597,8.60704611172707e-05,0.00410458645795268,1.439103906405
"seq.4880.21","GDF2","GDF2","Growth/differentiation factor 2","Q9UK05",-0.816342877591103,12.2277478489811,-4.48443280892452,8.63205152206562e-05,0.00410458645795268,1.43589309515896
"seq.5392.73","FAS","Fas; soluble","Tumor necrosis factor receptor superfamily member 6","P25445",-0.614123810394556,13.4849686315346,-4.47453902324439,8.82065068050435e-05,0.00410458645795268,1.41478817283291
